image_id,model,question_id,question,prompt,annot_id,answer
geckonum_00983_0,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,9,1
geckonum_00983_0,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,13,1
geckonum_00983_0,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,0,1
geckonum_00983_0,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,10,1
geckonum_00983_0,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,1,0
geckonum_00983_0,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,9,1
geckonum_00983_0,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,13,1
geckonum_00983_1,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,12,1
geckonum_00983_1,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_1,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_1,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,3,1
geckonum_00983_1,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_1,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,12,0
geckonum_00983_1,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,6,0
geckonum_00983_1,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,11,0
geckonum_00983_1,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,3,0
geckonum_00983_1,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,14,0
geckonum_00983_1,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,12,1
geckonum_00983_1,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_1,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_1,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,3,1
geckonum_00983_1,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,14,0
geckonum_00983_2,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_2,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_2,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,3,1
geckonum_00983_2,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_2,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,5,1
geckonum_00983_2,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_2,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_2,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,3,1
geckonum_00983_2,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_2,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,5,1
geckonum_00983_2,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,6,0
geckonum_00983_2,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,11,0
geckonum_00983_2,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,3,0
geckonum_00983_2,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,14,0
geckonum_00983_2,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,5,0
geckonum_00983_3,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_3,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_3,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_3,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,5,1
geckonum_00983_3,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,7,1
geckonum_00983_3,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_3,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_3,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_3,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,5,0
geckonum_00983_3,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,7,1
geckonum_00983_3,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,6,1
geckonum_00983_3,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,11,0
geckonum_00983_3,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_3,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,5,0
geckonum_00983_3,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,7,1
geckonum_00983_4,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,12,1
geckonum_00983_4,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_4,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,3,1
geckonum_00983_4,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,14,1
geckonum_00983_4,imagen_a,0,Are there apples?,There are three apples and half of another apple on the table.,5,1
geckonum_00983_4,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,12,0
geckonum_00983_4,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,11,0
geckonum_00983_4,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,3,0
geckonum_00983_4,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,14,0
geckonum_00983_4,imagen_a,1,Are there three apples?,There are three apples and half of another apple on the table.,5,0
geckonum_00983_4,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,12,0
geckonum_00983_4,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,11,1
geckonum_00983_4,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,3,1
geckonum_00983_4,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,14,0
geckonum_00983_4,imagen_a,4,Is one of the apples in half?,There are three apples and half of another apple on the table.,5,1
geckonum_00984_0,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,0,0
geckonum_00984_0,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,10,1
geckonum_00984_0,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,1,1
geckonum_00984_0,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,9,1
geckonum_00984_0,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,13,1
geckonum_00984_0,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,0,1
geckonum_00984_0,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,10,1
geckonum_00984_0,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,1,1
geckonum_00984_0,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,9,1
geckonum_00984_0,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,13,1
geckonum_00984_0,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,0,0
geckonum_00984_0,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,10,0
geckonum_00984_0,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,1,0
geckonum_00984_0,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,9,0
geckonum_00984_0,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,13,0
geckonum_00984_0,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,0,1
geckonum_00984_0,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,10,0
geckonum_00984_0,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,1,1
geckonum_00984_0,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,9,1
geckonum_00984_0,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,13,0
geckonum_00984_0,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,0,0
geckonum_00984_0,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,10,0
geckonum_00984_0,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,1,0
geckonum_00984_0,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,9,0
geckonum_00984_0,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,13,0
geckonum_00984_1,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_1,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_1,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,6,1
geckonum_00984_1,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_1,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,7,1
geckonum_00984_1,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_1,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_1,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,6,1
geckonum_00984_1,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_1,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,7,1
geckonum_00984_1,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_1,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_1,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,6,0
geckonum_00984_1,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_1,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,7,0
geckonum_00984_1,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_1,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_1,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,6,1
geckonum_00984_1,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_1,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,7,1
geckonum_00984_1,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_1,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_1,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,6,0
geckonum_00984_1,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_1,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,7,0
geckonum_00984_2,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_2,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_2,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_2,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,3,1
geckonum_00984_2,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,14,1
geckonum_00984_2,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_2,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_2,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_2,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,3,1
geckonum_00984_2,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,14,1
geckonum_00984_2,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_2,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_2,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_2,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,3,0
geckonum_00984_2,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,14,0
geckonum_00984_2,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_2,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_2,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_2,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,3,0
geckonum_00984_2,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,14,0
geckonum_00984_2,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_2,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_2,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_2,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,3,0
geckonum_00984_2,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,14,0
geckonum_00984_3,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_3,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_3,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,6,1
geckonum_00984_3,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_3,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,7,1
geckonum_00984_3,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_3,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_3,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,6,1
geckonum_00984_3,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_3,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,7,1
geckonum_00984_3,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_3,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_3,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,6,0
geckonum_00984_3,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_3,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,7,0
geckonum_00984_3,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_3,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_3,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,6,1
geckonum_00984_3,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_3,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,7,1
geckonum_00984_3,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_3,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_3,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,6,0
geckonum_00984_3,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_3,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,7,0
geckonum_00984_4,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_4,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_4,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_4,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,3,1
geckonum_00984_4,imagen_a,0,Is there an apple?,There is one apple and quarter of another apple on the table.,14,1
geckonum_00984_4,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,5,1
geckonum_00984_4,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,12,1
geckonum_00984_4,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,11,1
geckonum_00984_4,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,3,1
geckonum_00984_4,imagen_a,1,Is there another apple?,There is one apple and quarter of another apple on the table.,14,1
geckonum_00984_4,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_4,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_4,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_4,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,3,0
geckonum_00984_4,imagen_a,2,Is there only one apple?,There is one apple and quarter of another apple on the table.,14,0
geckonum_00984_4,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_4,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_4,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_4,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,3,0
geckonum_00984_4,imagen_a,3,Is there only one other apple?,There is one apple and quarter of another apple on the table.,14,0
geckonum_00984_4,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,5,0
geckonum_00984_4,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,12,0
geckonum_00984_4,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,11,0
geckonum_00984_4,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,3,0
geckonum_00984_4,imagen_a,4,Is the other apple a quarter?,There is one apple and quarter of another apple on the table.,14,0
geckonum_00985_0,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,0,1
geckonum_00985_0,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,10,1
geckonum_00985_0,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,1,1
geckonum_00985_0,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,9,1
geckonum_00985_0,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,8,1
geckonum_00985_0,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,0,0
geckonum_00985_0,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,10,0
geckonum_00985_0,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,1,0
geckonum_00985_0,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,9,0
geckonum_00985_0,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,8,0
geckonum_00985_0,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,0,1
geckonum_00985_0,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,10,1
geckonum_00985_0,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,1,1
geckonum_00985_0,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,9,1
geckonum_00985_0,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,8,1
geckonum_00985_0,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,0,0
geckonum_00985_0,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,10,0
geckonum_00985_0,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,1,0
geckonum_00985_0,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,9,0
geckonum_00985_0,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,8,0
geckonum_00985_1,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,5,1
geckonum_00985_1,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_1,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,6,1
geckonum_00985_1,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_1,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_1,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,5,0
geckonum_00985_1,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_1,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,6,0
geckonum_00985_1,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,11,0
geckonum_00985_1,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,14,0
geckonum_00985_1,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,5,1
geckonum_00985_1,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_1,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,6,1
geckonum_00985_1,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_1,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_1,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,5,0
geckonum_00985_1,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_1,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,6,0
geckonum_00985_1,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,11,0
geckonum_00985_1,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,14,0
geckonum_00985_2,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,5,1
geckonum_00985_2,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_2,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_2,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_2,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_2,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,5,0
geckonum_00985_2,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_2,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_2,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_2,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_2,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,5,1
geckonum_00985_2,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_2,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_2,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_2,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_2,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,5,0
geckonum_00985_2,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_2,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,11,0
geckonum_00985_2,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,14,0
geckonum_00985_2,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,3,0
geckonum_00985_3,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,5,1
geckonum_00985_3,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_3,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_3,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_3,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_3,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,5,0
geckonum_00985_3,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_3,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,11,0
geckonum_00985_3,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,14,0
geckonum_00985_3,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,3,0
geckonum_00985_3,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,5,1
geckonum_00985_3,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_3,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_3,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,14,1
geckonum_00985_3,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_3,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,5,0
geckonum_00985_3,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_3,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,11,0
geckonum_00985_3,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,14,0
geckonum_00985_3,imagen_a,3,Is the other apple cut into quarters?,There are two apples and quarter of another apple on the table.,3,0
geckonum_00985_4,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_4,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,6,1
geckonum_00985_4,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_4,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_4,imagen_a,0,Are there apples?,There are two apples and quarter of another apple on the table.,7,1
geckonum_00985_4,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,12,0
geckonum_00985_4,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,6,0
geckonum_00985_4,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,11,0
geckonum_00985_4,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,3,0
geckonum_00985_4,imagen_a,1,Are there two apples?,There are two apples and quarter of another apple on the table.,7,0
geckonum_00985_4,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,12,1
geckonum_00985_4,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,6,1
geckonum_00985_4,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,11,1
geckonum_00985_4,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,3,1
geckonum_00985_4,imagen_a,2,Is there another apple?,There are two apples and quarter of another apple on the table.,7,1
