image_id,model,prompt,gt_num,annot_id,answer_text,answer_num
geckonum_00817_1,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,18,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_1,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,21,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_1,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,11,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_1,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,8,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_2,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,1,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_2,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,7,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_2,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,13,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_2,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,14,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_2,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,22,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_3,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,10,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_3,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,6,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_3,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,15,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_3,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,1,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_3,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,14,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_4,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,0,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_4,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,10,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_4,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,6,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_4,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,1,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00817_4,imagen_c,An image with some pizzas and some paperclips. There are more pizzas than paperclips.,4,14,"An image with some pizzas or some paperclips, but not with both pizzas and paperclips.",1
geckonum_00818_0,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,5,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_0,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,17,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_0,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,12,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_0,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_0,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,9,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_1,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_1,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,18,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_1,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,21,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_1,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,11,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_1,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,8,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_2,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,1,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_2,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,7,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_2,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,23,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_2,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,14,An image with some lychees and some spoons. There are as many lychees as spoons.,3
geckonum_00818_2,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,22,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_3,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_3,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_3,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,15,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_3,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,1,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_3,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,14,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_4,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,0,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_4,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_4,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_4,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,15,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00818_4,imagen_c,An image with some lychees and some spoons. There are fewer lychees than spoons.,2,14,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_0,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,5,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00819_0,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,17,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_0,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,12,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00819_0,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_0,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,9,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_1,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_1,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,18,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_1,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,21,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_1,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,11,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_1,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,8,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_2,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,1,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_2,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,7,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_2,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,23,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_2,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,14,An image with some lychees and some spoons. There are as many lychees as spoons.,3
geckonum_00819_2,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,22,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_3,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_3,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_3,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,15,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_3,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,1,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_3,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,14,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_4,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,0,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_4,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_4,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_4,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,15,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00819_4,imagen_c,An image with some lychees and some spoons. There are as many lychees as spoons.,3,14,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_0,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,17,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_0,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,12,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_0,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_0,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,9,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_0,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,3,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_1,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_1,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,18,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_1,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,15,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_1,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,11,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_1,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,8,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_2,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,1,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_2,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,7,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_2,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,13,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_2,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,14,An image with some lychees and some spoons. There are as many lychees as spoons.,3
geckonum_00820_2,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,22,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_3,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,10,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_3,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,6,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_3,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,15,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_3,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,1,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00820_3,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,14,An image with some lychees and some spoons. There are more lychees than spoons.,4
geckonum_00820_4,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,0,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00820_4,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,10,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00820_4,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,6,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00820_4,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,1,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00820_4,imagen_c,An image with some lychees and some spoons. There are more lychees than spoons.,4,14,"An image with some lychees or some spoons, but not with both lychees and spoons.",1
geckonum_00821_0,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,17,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_0,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,12,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_0,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_0,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,9,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_0,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,3,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_1,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,10,An image with some books and some cats. There are as many books as cats.,3
geckonum_00821_1,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,18,An image with some books and some cats. There are as many books as cats.,3
geckonum_00821_1,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,15,An image with some books and some cats. There are as many books as cats.,3
geckonum_00821_1,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,11,An image with some books and some cats. There are as many books as cats.,3
geckonum_00821_1,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,8,An image with some books and some cats. There are as many books as cats.,3
geckonum_00821_2,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_2,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,7,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_2,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,13,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_2,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,14,An image with some books and some cats. There are as many books as cats.,3
geckonum_00821_2,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,22,An image with some books and some cats. There are fewer books than cats.,2
geckonum_00821_3,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,10,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_3,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_3,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,15,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_3,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_3,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,14,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_4,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,0,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_4,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,10,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_4,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_4,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00821_4,imagen_c,An image with some books and some cats. There are fewer books than cats.,2,14,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_0,imagen_c,An image with some books and some cats. There are as many books as cats.,3,0,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_0,imagen_c,An image with some books and some cats. There are as many books as cats.,3,17,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_0,imagen_c,An image with some books and some cats. There are as many books as cats.,3,12,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_0,imagen_c,An image with some books and some cats. There are as many books as cats.,3,6,An image with some books and some cats. There are fewer books than cats.,2
geckonum_00822_0,imagen_c,An image with some books and some cats. There are as many books as cats.,3,9,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_1,imagen_c,An image with some books and some cats. There are as many books as cats.,3,18,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_1,imagen_c,An image with some books and some cats. There are as many books as cats.,3,21,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_1,imagen_c,An image with some books and some cats. There are as many books as cats.,3,15,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_1,imagen_c,An image with some books and some cats. There are as many books as cats.,3,11,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_1,imagen_c,An image with some books and some cats. There are as many books as cats.,3,8,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_2,imagen_c,An image with some books and some cats. There are as many books as cats.,3,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_2,imagen_c,An image with some books and some cats. There are as many books as cats.,3,7,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_2,imagen_c,An image with some books and some cats. There are as many books as cats.,3,13,An image with some books and some cats. There are as many books as cats.,3
geckonum_00822_2,imagen_c,An image with some books and some cats. There are as many books as cats.,3,23,An image with some books and some cats. There are as many books as cats.,3
geckonum_00822_2,imagen_c,An image with some books and some cats. There are as many books as cats.,3,22,An image with some books and some cats. There are as many books as cats.,3
geckonum_00822_3,imagen_c,An image with some books and some cats. There are as many books as cats.,3,0,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_3,imagen_c,An image with some books and some cats. There are as many books as cats.,3,10,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_3,imagen_c,An image with some books and some cats. There are as many books as cats.,3,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_3,imagen_c,An image with some books and some cats. There are as many books as cats.,3,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_3,imagen_c,An image with some books and some cats. There are as many books as cats.,3,14,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_4,imagen_c,An image with some books and some cats. There are as many books as cats.,3,10,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_4,imagen_c,An image with some books and some cats. There are as many books as cats.,3,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_4,imagen_c,An image with some books and some cats. There are as many books as cats.,3,15,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_4,imagen_c,An image with some books and some cats. There are as many books as cats.,3,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00822_4,imagen_c,An image with some books and some cats. There are as many books as cats.,3,14,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_0,imagen_c,An image with some books and some cats. There are more books than cats.,4,17,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_0,imagen_c,An image with some books and some cats. There are more books than cats.,4,12,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_0,imagen_c,An image with some books and some cats. There are more books than cats.,4,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_0,imagen_c,An image with some books and some cats. There are more books than cats.,4,9,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_0,imagen_c,An image with some books and some cats. There are more books than cats.,4,3,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_1,imagen_c,An image with some books and some cats. There are more books than cats.,4,18,"An image with some books or some cats, but not with both books and cats.",1
geckonum_00823_1,imagen_c,An image with some books and some cats. There are more books than cats.,4,21,An image with some books and some cats. There are fewer books than cats.,2
geckonum_00823_1,imagen_c,An image with some books and some cats. There are more books than cats.,4,15,"An image with some books or some cats, but not with both books and cats.",1
geckonum_00823_1,imagen_c,An image with some books and some cats. There are more books than cats.,4,11,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_1,imagen_c,An image with some books and some cats. There are more books than cats.,4,8,"An image with some books or some cats, but not with both books and cats.",1
geckonum_00823_2,imagen_c,An image with some books and some cats. There are more books than cats.,4,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_2,imagen_c,An image with some books and some cats. There are more books than cats.,4,7,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_2,imagen_c,An image with some books and some cats. There are more books than cats.,4,13,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_2,imagen_c,An image with some books and some cats. There are more books than cats.,4,23,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_2,imagen_c,An image with some books and some cats. There are more books than cats.,4,22,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_3,imagen_c,An image with some books and some cats. There are more books than cats.,4,0,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_3,imagen_c,An image with some books and some cats. There are more books than cats.,4,10,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_3,imagen_c,An image with some books and some cats. There are more books than cats.,4,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_3,imagen_c,An image with some books and some cats. There are more books than cats.,4,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_3,imagen_c,An image with some books and some cats. There are more books than cats.,4,14,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_4,imagen_c,An image with some books and some cats. There are more books than cats.,4,10,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_4,imagen_c,An image with some books and some cats. There are more books than cats.,4,6,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_4,imagen_c,An image with some books and some cats. There are more books than cats.,4,15,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_4,imagen_c,An image with some books and some cats. There are more books than cats.,4,1,An image with some books and some cats. There are more books than cats.,4
geckonum_00823_4,imagen_c,An image with some books and some cats. There are more books than cats.,4,14,An image with some books and some cats. There are more books than cats.,4
geckonum_00824_0,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,5,An image with some eggs and some burgers. There are as many eggs as burgers.,3
geckonum_00824_0,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,17,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_0,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,12,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_0,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,6,An image with some eggs and some burgers. There are fewer eggs than burgers.,2
geckonum_00824_0,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,3,An image with some eggs and some burgers. There are as many eggs as burgers.,3
geckonum_00824_1,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,10,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_1,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,18,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_1,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,21,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_1,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,11,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_1,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,8,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_2,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,1,An image with some eggs and some burgers. There are fewer eggs than burgers.,2
geckonum_00824_2,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,7,An image with some eggs and some burgers. There are fewer eggs than burgers.,2
geckonum_00824_2,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,13,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_2,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,23,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_2,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,22,An image with some eggs and some burgers. There are fewer eggs than burgers.,2
geckonum_00824_3,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,0,An image with no eggs and with no burgers.,0
geckonum_00824_3,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,10,An image with no eggs and with no burgers.,0
geckonum_00824_3,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,6,An image with no eggs and with no burgers.,0
geckonum_00824_3,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,15,An image with no eggs and with no burgers.,0
geckonum_00824_3,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,14,An image with no eggs and with no burgers.,0
geckonum_00824_4,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,10,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_4,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,6,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_4,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,15,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_4,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,1,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00824_4,imagen_c,An image with some eggs and some burgers. There are fewer eggs than burgers.,2,14,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00825_0,imagen_c,An image with some eggs and some burgers. There are as many eggs as burgers.,3,0,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00825_0,imagen_c,An image with some eggs and some burgers. There are as many eggs as burgers.,3,5,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00825_0,imagen_c,An image with some eggs and some burgers. There are as many eggs as burgers.,3,12,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00825_0,imagen_c,An image with some eggs and some burgers. There are as many eggs as burgers.,3,6,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00825_0,imagen_c,An image with some eggs and some burgers. There are as many eggs as burgers.,3,9,"An image with some eggs or some burgers, but not with both eggs and burgers.",1
geckonum_00825_1,imagen_c,An image with some eggs and some burgers. There are as many eggs as burgers.,3,10,An image with some eggs and some burgers. There are fewer eggs than burgers.,2
